,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
64,0.411,https://api.spotify.com/v1/audio-analysis/0WbGwpD7QMQwgNj6woqYMU,0.565,341080.0,0.389,0WbGwpD7QMQwgNj6woqYMU,0.000341,9.0,0.0951,-17.272,0.0,0.0461,147.65,4.0,https://api.spotify.com/v1/tracks/0WbGwpD7QMQwgNj6woqYMU,audio_features,spotify:track:0WbGwpD7QMQwgNj6woqYMU,0.642
65,0.568,https://api.spotify.com/v1/audio-analysis/55py3uKPfi53E39TNBXULB,0.703,242280.0,0.18,55py3uKPfi53E39TNBXULB,0.00543,10.0,0.137,-19.904,1.0,0.0426,101.61,4.0,https://api.spotify.com/v1/tracks/55py3uKPfi53E39TNBXULB,audio_features,spotify:track:55py3uKPfi53E39TNBXULB,0.582
66,0.428,https://api.spotify.com/v1/audio-analysis/3O1sAFtzEKTG7LoqlJhfNC,0.74,149613.0,0.289,3O1sAFtzEKTG7LoqlJhfNC,5.91e-05,0.0,0.0602,-17.776,1.0,0.0612,145.913,4.0,https://api.spotify.com/v1/tracks/3O1sAFtzEKTG7LoqlJhfNC,audio_features,spotify:track:3O1sAFtzEKTG7LoqlJhfNC,0.566
67,0.522,https://api.spotify.com/v1/audio-analysis/06X4YzYjkAEhtmgo3g0ybb,0.697,197627.0,0.24,06X4YzYjkAEhtmgo3g0ybb,0.00051,9.0,0.125,-15.078,0.0,0.0304,147.125,4.0,https://api.spotify.com/v1/tracks/06X4YzYjkAEhtmgo3g0ybb,audio_features,spotify:track:06X4YzYjkAEhtmgo3g0ybb,0.493
68,0.516,https://api.spotify.com/v1/audio-analysis/65ogOfUa1oDRAavYpBSBln,0.669,312080.0,0.315,65ogOfUa1oDRAavYpBSBln,1.28e-05,0.0,0.102,-16.707,1.0,0.0647,142.825,4.0,https://api.spotify.com/v1/tracks/65ogOfUa1oDRAavYpBSBln,audio_features,spotify:track:65ogOfUa1oDRAavYpBSBln,0.588
69,0.616,https://api.spotify.com/v1/audio-analysis/1CMtlKgbU89KsOERO5FOx8,0.583,234480.0,0.282,1CMtlKgbU89KsOERO5FOx8,1.36e-06,0.0,0.096,-17.39,1.0,0.0604,141.079,4.0,https://api.spotify.com/v1/tracks/1CMtlKgbU89KsOERO5FOx8,audio_features,spotify:track:1CMtlKgbU89KsOERO5FOx8,0.55
70,0.719,https://api.spotify.com/v1/audio-analysis/0hQqryElPsXY8WKuTlUdjb,0.573,173213.0,0.249,0hQqryElPsXY8WKuTlUdjb,0.00124,4.0,0.199,-18.34,1.0,0.0355,145.628,4.0,https://api.spotify.com/v1/tracks/0hQqryElPsXY8WKuTlUdjb,audio_features,spotify:track:0hQqryElPsXY8WKuTlUdjb,0.749
71,0.675,https://api.spotify.com/v1/audio-analysis/19OkmdT1AMY8koFhIOV7cm,0.554,153960.0,0.285,19OkmdT1AMY8koFhIOV7cm,0.000398,2.0,0.169,-17.89,1.0,0.0432,141.984,4.0,https://api.spotify.com/v1/tracks/19OkmdT1AMY8koFhIOV7cm,audio_features,spotify:track:19OkmdT1AMY8koFhIOV7cm,0.634
72,1.65e-05,https://api.spotify.com/v1/audio-analysis/6hqIXyo6GxydAnoI8XeIrV,0.307,266200.0,0.917,6hqIXyo6GxydAnoI8XeIrV,0.00044,9.0,0.0566,-7.599,1.0,0.0977,101.879,4.0,https://api.spotify.com/v1/tracks/6hqIXyo6GxydAnoI8XeIrV,audio_features,spotify:track:6hqIXyo6GxydAnoI8XeIrV,0.266
73,0.000173,https://api.spotify.com/v1/audio-analysis/4VwPsMcRt1HPVKIdcwY9Uj,0.485,311000.0,0.841,4VwPsMcRt1HPVKIdcwY9Uj,0.00686,2.0,0.125,-6.068,0.0,0.0307,94.867,4.0,https://api.spotify.com/v1/tracks/4VwPsMcRt1HPVKIdcwY9Uj,audio_features,spotify:track:4VwPsMcRt1HPVKIdcwY9Uj,0.551
74,3.86e-05,https://api.spotify.com/v1/audio-analysis/5OItvMnlXm5OugNhUQwxgS,0.476,416200.0,0.731,5OItvMnlXm5OugNhUQwxgS,0.00213,0.0,0.305,-6.053,1.0,0.0336,130.981,4.0,https://api.spotify.com/v1/tracks/5OItvMnlXm5OugNhUQwxgS,audio_features,spotify:track:5OItvMnlXm5OugNhUQwxgS,0.215
75,6.66e-06,https://api.spotify.com/v1/audio-analysis/2UoHjfejHhemj0KSWCOV2A,0.341,351360.0,0.965,2UoHjfejHhemj0KSWCOV2A,0.723,9.0,0.317,-5.976,1.0,0.107,134.328,4.0,https://api.spotify.com/v1/tracks/2UoHjfejHhemj0KSWCOV2A,audio_features,spotify:track:2UoHjfejHhemj0KSWCOV2A,0.273
76,5.07e-06,https://api.spotify.com/v1/audio-analysis/2pmfwGGHMPLxZXckTmdUz2,0.227,143840.0,0.968,2pmfwGGHMPLxZXckTmdUz2,0.749,0.0,0.353,-5.483,1.0,0.133,117.771,4.0,https://api.spotify.com/v1/tracks/2pmfwGGHMPLxZXckTmdUz2,audio_features,spotify:track:2pmfwGGHMPLxZXckTmdUz2,0.485
77,0.000458,https://api.spotify.com/v1/audio-analysis/4t7NZcgdC30fH75Noqyy7I,0.158,261040.0,0.915,4t7NZcgdC30fH75Noqyy7I,0.0145,9.0,0.487,-6.066,1.0,0.124,178.307,4.0,https://api.spotify.com/v1/tracks/4t7NZcgdC30fH75Noqyy7I,audio_features,spotify:track:4t7NZcgdC30fH75Noqyy7I,0.388
78,1.77e-05,https://api.spotify.com/v1/audio-analysis/1yZgBTaMIMNbGFWnzi2QNl,0.307,391653.0,0.777,1yZgBTaMIMNbGFWnzi2QNl,0.514,9.0,0.25,-7.796,1.0,0.0577,125.602,4.0,https://api.spotify.com/v1/tracks/1yZgBTaMIMNbGFWnzi2QNl,audio_features,spotify:track:1yZgBTaMIMNbGFWnzi2QNl,0.0612
79,1.55e-05,https://api.spotify.com/v1/audio-analysis/7boH85nh2V0H59Lp9AJ0Wk,0.497,246253.0,0.966,7boH85nh2V0H59Lp9AJ0Wk,0.246,10.0,0.231,-4.843,1.0,0.0516,112.042,3.0,https://api.spotify.com/v1/tracks/7boH85nh2V0H59Lp9AJ0Wk,audio_features,spotify:track:7boH85nh2V0H59Lp9AJ0Wk,0.541
80,6.24e-05,https://api.spotify.com/v1/audio-analysis/3KACrzfuugCn69sYOVy2B2,0.461,289880.0,0.836,3KACrzfuugCn69sYOVy2B2,0.471,6.0,0.131,-6.571,0.0,0.0305,95.993,4.0,https://api.spotify.com/v1/tracks/3KACrzfuugCn69sYOVy2B2,audio_features,spotify:track:3KACrzfuugCn69sYOVy2B2,0.35
81,5.79e-06,https://api.spotify.com/v1/audio-analysis/1YPBoVFbqJxgDQ32NSv1tZ,0.296,146827.0,0.929,1YPBoVFbqJxgDQ32NSv1tZ,0.000198,9.0,0.247,-5.862,1.0,0.0906,105.312,4.0,https://api.spotify.com/v1/tracks/1YPBoVFbqJxgDQ32NSv1tZ,audio_features,spotify:track:1YPBoVFbqJxgDQ32NSv1tZ,0.716
82,0.000119,https://api.spotify.com/v1/audio-analysis/79gz4gtaK0iewV0EWxtGyB,0.372,307507.0,0.87,79gz4gtaK0iewV0EWxtGyB,0.0319,4.0,0.108,-5.6,0.0,0.0408,172.688,4.0,https://api.spotify.com/v1/tracks/79gz4gtaK0iewV0EWxtGyB,audio_features,spotify:track:79gz4gtaK0iewV0EWxtGyB,0.53
83,6.66e-05,https://api.spotify.com/v1/audio-analysis/2LqozODYQp6wkYNmi44uUd,0.323,340147.0,0.918,2LqozODYQp6wkYNmi44uUd,0.0258,5.0,0.118,-5.679,1.0,0.0477,119.396,4.0,https://api.spotify.com/v1/tracks/2LqozODYQp6wkYNmi44uUd,audio_features,spotify:track:2LqozODYQp6wkYNmi44uUd,0.245
84,0.329,https://api.spotify.com/v1/audio-analysis/2kNr8K2GKAmzJHNWO7iJUF,0.547,136427.0,0.903,2kNr8K2GKAmzJHNWO7iJUF,0.216,2.0,0.388,-3.832,1.0,0.0579,116.152,4.0,https://api.spotify.com/v1/tracks/2kNr8K2GKAmzJHNWO7iJUF,audio_features,spotify:track:2kNr8K2GKAmzJHNWO7iJUF,0.842
85,0.23,https://api.spotify.com/v1/audio-analysis/5hWH3pUZccd9fiDvR19GJl,0.563,218307.0,0.802,5hWH3pUZccd9fiDvR19GJl,0.667,2.0,0.534,-4.496,1.0,0.0311,124.123,4.0,https://api.spotify.com/v1/tracks/5hWH3pUZccd9fiDvR19GJl,audio_features,spotify:track:5hWH3pUZccd9fiDvR19GJl,0.777
86,0.697,https://api.spotify.com/v1/audio-analysis/1g7NuHCYVpOhRSCL6ujZOG,0.341,187307.0,0.833,1g7NuHCYVpOhRSCL6ujZOG,0.0674,2.0,0.355,-3.986,0.0,0.0551,57.772,4.0,https://api.spotify.com/v1/tracks/1g7NuHCYVpOhRSCL6ujZOG,audio_features,spotify:track:1g7NuHCYVpOhRSCL6ujZOG,0.594
87,0.459,https://api.spotify.com/v1/audio-analysis/1sRuWDg7BRBs8Jq5FmMNyA,0.429,286680.0,0.683,1sRuWDg7BRBs8Jq5FmMNyA,0.462,4.0,0.272,-5.046,0.0,0.0327,75.68,4.0,https://api.spotify.com/v1/tracks/1sRuWDg7BRBs8Jq5FmMNyA,audio_features,spotify:track:1sRuWDg7BRBs8Jq5FmMNyA,0.277
88,0.469,https://api.spotify.com/v1/audio-analysis/3dLnl0OKTxQcRZlGcJzorK,0.579,206173.0,0.872,3dLnl0OKTxQcRZlGcJzorK,0.00286,2.0,0.087,-3.102,1.0,0.0795,120.033,4.0,https://api.spotify.com/v1/tracks/3dLnl0OKTxQcRZlGcJzorK,audio_features,spotify:track:3dLnl0OKTxQcRZlGcJzorK,0.505
89,0.248,https://api.spotify.com/v1/audio-analysis/1ngG1sLe4vloTtxoP92eW4,0.28,270827.0,0.84,1ngG1sLe4vloTtxoP92eW4,0.228,7.0,0.366,-3.497,1.0,0.0728,199.771,3.0,https://api.spotify.com/v1/tracks/1ngG1sLe4vloTtxoP92eW4,audio_features,spotify:track:1ngG1sLe4vloTtxoP92eW4,0.476
90,0.14,https://api.spotify.com/v1/audio-analysis/3Nzr5sukBwt2dOfXFRXX3Z,0.508,168987.0,0.949,3Nzr5sukBwt2dOfXFRXX3Z,0.0149,4.0,0.376,-4.203,1.0,0.0866,116.004,4.0,https://api.spotify.com/v1/tracks/3Nzr5sukBwt2dOfXFRXX3Z,audio_features,spotify:track:3Nzr5sukBwt2dOfXFRXX3Z,0.726
91,0.399,https://api.spotify.com/v1/audio-analysis/0EJCZM5mVoJjA1MxcoZE6O,0.418,200787.0,0.828,0EJCZM5mVoJjA1MxcoZE6O,0.669,7.0,0.146,-5.173,1.0,0.122,184.436,4.0,https://api.spotify.com/v1/tracks/0EJCZM5mVoJjA1MxcoZE6O,audio_features,spotify:track:0EJCZM5mVoJjA1MxcoZE6O,0.376
92,0.358,https://api.spotify.com/v1/audio-analysis/5KjA0ATN6otF7YV09c3SBq,0.461,156840.0,0.74,5KjA0ATN6otF7YV09c3SBq,0.138,7.0,0.301,-4.961,1.0,0.0387,70.003,4.0,https://api.spotify.com/v1/tracks/5KjA0ATN6otF7YV09c3SBq,audio_features,spotify:track:5KjA0ATN6otF7YV09c3SBq,0.597
93,0.844,https://api.spotify.com/v1/audio-analysis/1RRXUq5Fhqcbtm02i5p68U,0.432,212213.0,0.384,1RRXUq5Fhqcbtm02i5p68U,0.0471,2.0,0.102,-6.894,1.0,0.0279,94.38,3.0,https://api.spotify.com/v1/tracks/1RRXUq5Fhqcbtm02i5p68U,audio_features,spotify:track:1RRXUq5Fhqcbtm02i5p68U,0.168
94,0.303,https://api.spotify.com/v1/audio-analysis/3gjKl0yWv2M1aPLu6FFm3a,0.59,204653.0,0.905,3gjKl0yWv2M1aPLu6FFm3a,0.00802,2.0,0.176,-3.631,1.0,0.0424,107.307,4.0,https://api.spotify.com/v1/tracks/3gjKl0yWv2M1aPLu6FFm3a,audio_features,spotify:track:3gjKl0yWv2M1aPLu6FFm3a,0.626
95,0.226,https://api.spotify.com/v1/audio-analysis/5d48Ugz3zU2qfKdgKk4tL5,0.328,313040.0,0.711,5d48Ugz3zU2qfKdgKk4tL5,0.0172,2.0,0.0669,-5.037,1.0,0.0455,182.5,3.0,https://api.spotify.com/v1/tracks/5d48Ugz3zU2qfKdgKk4tL5,audio_features,spotify:track:5d48Ugz3zU2qfKdgKk4tL5,0.17
96,0.228,https://api.spotify.com/v1/audio-analysis/14KXQU8N4mD0g1enS8F1HQ,0.633,174720.0,0.807,14KXQU8N4mD0g1enS8F1HQ,0.0,2.0,0.419,-6.077,1.0,0.0381,135.002,3.0,https://api.spotify.com/v1/tracks/14KXQU8N4mD0g1enS8F1HQ,audio_features,spotify:track:14KXQU8N4mD0g1enS8F1HQ,0.897
97,0.038,https://api.spotify.com/v1/audio-analysis/2kzgiOZwIs26D3JRXwA72V,0.622,205253.0,0.692,2kzgiOZwIs26D3JRXwA72V,0.0,1.0,0.293,-5.963,1.0,0.0304,133.113,3.0,https://api.spotify.com/v1/tracks/2kzgiOZwIs26D3JRXwA72V,audio_features,spotify:track:2kzgiOZwIs26D3JRXwA72V,0.825
98,0.445,https://api.spotify.com/v1/audio-analysis/2nUtI1XIOkGnl2gO6kMIFf,0.631,203947.0,0.662,2nUtI1XIOkGnl2gO6kMIFf,0.0,2.0,0.312,-6.715,1.0,0.0924,128.951,4.0,https://api.spotify.com/v1/tracks/2nUtI1XIOkGnl2gO6kMIFf,audio_features,spotify:track:2nUtI1XIOkGnl2gO6kMIFf,0.413
99,0.058,https://api.spotify.com/v1/audio-analysis/03dOqln1V865zzGhBtuqLz,0.646,177120.0,0.74,03dOqln1V865zzGhBtuqLz,0.0,4.0,0.118,-6.786,0.0,0.0498,83.0,3.0,https://api.spotify.com/v1/tracks/03dOqln1V865zzGhBtuqLz,audio_features,spotify:track:03dOqln1V865zzGhBtuqLz,0.937
100,0.00661,https://api.spotify.com/v1/audio-analysis/61r3azGhl98lEKziyDcCQy,0.6,225400.0,0.68,61r3azGhl98lEKziyDcCQy,0.0178,2.0,0.345,-8.027,0.0,0.031,129.99,4.0,https://api.spotify.com/v1/tracks/61r3azGhl98lEKziyDcCQy,audio_features,spotify:track:61r3azGhl98lEKziyDcCQy,0.633
101,0.0177,https://api.spotify.com/v1/audio-analysis/59zlpYq0qyqOKYH82Llps1,0.736,224040.0,0.694,59zlpYq0qyqOKYH82Llps1,0.00628,5.0,0.389,-7.971,0.0,0.0344,107.961,3.0,https://api.spotify.com/v1/tracks/59zlpYq0qyqOKYH82Llps1,audio_features,spotify:track:59zlpYq0qyqOKYH82Llps1,0.292
102,0.0198,https://api.spotify.com/v1/audio-analysis/7tZzrmCb6IVDlKU7UyM5N7,0.701,201733.0,0.919,7tZzrmCb6IVDlKU7UyM5N7,0.000347,9.0,0.328,-6.844,1.0,0.0326,135.913,3.0,https://api.spotify.com/v1/tracks/7tZzrmCb6IVDlKU7UyM5N7,audio_features,spotify:track:7tZzrmCb6IVDlKU7UyM5N7,0.97
103,0.111,https://api.spotify.com/v1/audio-analysis/6t8yBAddgoeKKUzsJNTnQ9,0.4,223213.0,0.376,6t8yBAddgoeKKUzsJNTnQ9,0.0,9.0,0.194,-8.086,1.0,0.0598,69.579,3.0,https://api.spotify.com/v1/tracks/6t8yBAddgoeKKUzsJNTnQ9,audio_features,spotify:track:6t8yBAddgoeKKUzsJNTnQ9,0.622
104,0.00174,https://api.spotify.com/v1/audio-analysis/2wf0MwyJ10GyeJfxlGSSoc,0.668,214067.0,0.594,2wf0MwyJ10GyeJfxlGSSoc,0.584,0.0,0.391,-7.628,1.0,0.0317,91.006,4.0,https://api.spotify.com/v1/tracks/2wf0MwyJ10GyeJfxlGSSoc,audio_features,spotify:track:2wf0MwyJ10GyeJfxlGSSoc,0.56
105,0.241,https://api.spotify.com/v1/audio-analysis/2BXepk01uBqfv1SNTSQSKW,0.324,370800.0,0.311,2BXepk01uBqfv1SNTSQSKW,8.05e-05,7.0,0.0729,-7.477,1.0,0.0273,101.783,4.0,https://api.spotify.com/v1/tracks/2BXepk01uBqfv1SNTSQSKW,audio_features,spotify:track:2BXepk01uBqfv1SNTSQSKW,0.22
106,0.0593,https://api.spotify.com/v1/audio-analysis/5UBeN0XvvIvnEjyp6uThr4,0.606,255133.0,0.945,5UBeN0XvvIvnEjyp6uThr4,0.0682,8.0,0.348,-5.436,1.0,0.0668,113.071,4.0,https://api.spotify.com/v1/tracks/5UBeN0XvvIvnEjyp6uThr4,audio_features,spotify:track:5UBeN0XvvIvnEjyp6uThr4,0.579
107,0.179,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,0.666,268427.0,0.855,31AOj9sFz2gM0O3hMARRBx,1.2e-06,9.0,0.0987,-5.051,0.0,0.0295,125.639,4.0,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,audio_features,spotify:track:31AOj9sFz2gM0O3hMARRBx,0.803
108,0.551,https://api.spotify.com/v1/audio-analysis/1iJLyYspcbBW4oghhiFny0,0.55,296280.0,0.418,1iJLyYspcbBW4oghhiFny0,0.862,11.0,0.111,-7.728,0.0,0.0249,103.403,4.0,https://api.spotify.com/v1/tracks/1iJLyYspcbBW4oghhiFny0,audio_features,spotify:track:1iJLyYspcbBW4oghhiFny0,0.373
109,0.168,https://api.spotify.com/v1/audio-analysis/378HOooPNo6LRIfVHb15nW,0.547,199360.0,0.72,378HOooPNo6LRIfVHb15nW,0.00258,2.0,0.346,-5.419,1.0,0.0274,124.139,4.0,https://api.spotify.com/v1/tracks/378HOooPNo6LRIfVHb15nW,audio_features,spotify:track:378HOooPNo6LRIfVHb15nW,0.836
110,0.103,https://api.spotify.com/v1/audio-analysis/07k79SwfB5Ot1vze9qbCJi,0.579,230240.0,0.489,07k79SwfB5Ot1vze9qbCJi,0.901,9.0,0.15,-8.71,1.0,0.0269,89.143,4.0,https://api.spotify.com/v1/tracks/07k79SwfB5Ot1vze9qbCJi,audio_features,spotify:track:07k79SwfB5Ot1vze9qbCJi,0.659
111,0.0313,https://api.spotify.com/v1/audio-analysis/1v2zyAJrChw5JnfafSkwkJ,0.452,225787.0,0.909,1v2zyAJrChw5JnfafSkwkJ,0.0603,9.0,0.23,-3.977,1.0,0.0366,124.623,4.0,https://api.spotify.com/v1/tracks/1v2zyAJrChw5JnfafSkwkJ,audio_features,spotify:track:1v2zyAJrChw5JnfafSkwkJ,0.805
112,0.0323,https://api.spotify.com/v1/audio-analysis/2RG3KoPJ4OUk9wR3rNsojK,0.526,246547.0,0.728,2RG3KoPJ4OUk9wR3rNsojK,0.745,7.0,0.218,-4.517,1.0,0.0292,102.599,4.0,https://api.spotify.com/v1/tracks/2RG3KoPJ4OUk9wR3rNsojK,audio_features,spotify:track:2RG3KoPJ4OUk9wR3rNsojK,0.57
113,0.421,https://api.spotify.com/v1/audio-analysis/0mglqLULsaV6sIYnQpXSY7,0.417,207947.0,0.592,0mglqLULsaV6sIYnQpXSY7,0.000763,7.0,0.202,-4.833,1.0,0.0273,63.496,4.0,https://api.spotify.com/v1/tracks/0mglqLULsaV6sIYnQpXSY7,audio_features,spotify:track:0mglqLULsaV6sIYnQpXSY7,0.355
114,0.0222,https://api.spotify.com/v1/audio-analysis/7HiCcbCUj5KmyM1vsfIUlO,0.375,219560.0,0.845,7HiCcbCUj5KmyM1vsfIUlO,0.336,2.0,0.2,-3.714,1.0,0.0407,143.662,4.0,https://api.spotify.com/v1/tracks/7HiCcbCUj5KmyM1vsfIUlO,audio_features,spotify:track:7HiCcbCUj5KmyM1vsfIUlO,0.934
115,0.0861,https://api.spotify.com/v1/audio-analysis/2H2V8zM6H5RUg8dXfIhpNf,0.274,249320.0,0.567,2H2V8zM6H5RUg8dXfIhpNf,0.0461,7.0,0.398,-5.98,1.0,0.0276,144.713,4.0,https://api.spotify.com/v1/tracks/2H2V8zM6H5RUg8dXfIhpNf,audio_features,spotify:track:2H2V8zM6H5RUg8dXfIhpNf,0.29
116,0.00872,https://api.spotify.com/v1/audio-analysis/6MNzgVslfd54vz89uAMd7Q,0.559,248120.0,0.795,6MNzgVslfd54vz89uAMd7Q,8.58e-06,1.0,0.086,-4.264,1.0,0.0331,129.128,4.0,https://api.spotify.com/v1/tracks/6MNzgVslfd54vz89uAMd7Q,audio_features,spotify:track:6MNzgVslfd54vz89uAMd7Q,0.198
117,0.0769,https://api.spotify.com/v1/audio-analysis/0zILa08bYFsIrt9Bjd5nue,0.675,240159.0,0.753,0zILa08bYFsIrt9Bjd5nue,0.865,9.0,0.136,-8.386,0.0,0.0406,121.715,4.0,https://api.spotify.com/v1/tracks/0zILa08bYFsIrt9Bjd5nue,audio_features,spotify:track:0zILa08bYFsIrt9Bjd5nue,0.955
118,2.01e-05,https://api.spotify.com/v1/audio-analysis/6vA5OJxuVZ94cd0yVjeuYy,0.575,244723.0,0.694,6vA5OJxuVZ94cd0yVjeuYy,0.626,2.0,0.378,-9.36,1.0,0.0318,116.445,4.0,https://api.spotify.com/v1/tracks/6vA5OJxuVZ94cd0yVjeuYy,audio_features,spotify:track:6vA5OJxuVZ94cd0yVjeuYy,0.792
119,0.00503,https://api.spotify.com/v1/audio-analysis/0HGKG0QVXHMllRuPWzVlpp,0.523,193713.0,0.782,0HGKG0QVXHMllRuPWzVlpp,0.829,11.0,0.433,-8.85,0.0,0.0329,119.385,4.0,https://api.spotify.com/v1/tracks/0HGKG0QVXHMllRuPWzVlpp,audio_features,spotify:track:0HGKG0QVXHMllRuPWzVlpp,0.716
120,9.21e-05,https://api.spotify.com/v1/audio-analysis/7Fj7dAyIe9DCEhiJ62yr0C,0.489,227388.0,0.769,7Fj7dAyIe9DCEhiJ62yr0C,0.802,2.0,0.177,-10.079,1.0,0.0299,133.328,4.0,https://api.spotify.com/v1/tracks/7Fj7dAyIe9DCEhiJ62yr0C,audio_features,spotify:track:7Fj7dAyIe9DCEhiJ62yr0C,0.913
121,1.34e-05,https://api.spotify.com/v1/audio-analysis/7xEaMMUBMrJjlEFQQ96AuO,0.414,211163.0,0.673,7xEaMMUBMrJjlEFQQ96AuO,0.841,7.0,0.347,-7.624,1.0,0.0279,88.017,4.0,https://api.spotify.com/v1/tracks/7xEaMMUBMrJjlEFQQ96AuO,audio_features,spotify:track:7xEaMMUBMrJjlEFQQ96AuO,0.549
122,0.5,https://api.spotify.com/v1/audio-analysis/6GSAKdLuj7YRIHQ6ueCnbh,0.496,252944.0,0.548,6GSAKdLuj7YRIHQ6ueCnbh,0.26,9.0,0.261,-8.129,1.0,0.0261,110.987,4.0,https://api.spotify.com/v1/tracks/6GSAKdLuj7YRIHQ6ueCnbh,audio_features,spotify:track:6GSAKdLuj7YRIHQ6ueCnbh,0.569
123,0.00474,https://api.spotify.com/v1/audio-analysis/0TRtRnA5AxBCvTZ5VLw4ot,0.626,216965.0,0.656,0TRtRnA5AxBCvTZ5VLw4ot,0.212,2.0,0.374,-7.707,1.0,0.0292,119.003,4.0,https://api.spotify.com/v1/tracks/0TRtRnA5AxBCvTZ5VLw4ot,audio_features,spotify:track:0TRtRnA5AxBCvTZ5VLw4ot,0.884
124,0.00212,https://api.spotify.com/v1/audio-analysis/1Bxo0fa8So7pzDhnEH1CCt,0.591,235333.0,0.742,1Bxo0fa8So7pzDhnEH1CCt,0.315,6.0,0.633,-7.295,0.0,0.0303,121.048,4.0,https://api.spotify.com/v1/tracks/1Bxo0fa8So7pzDhnEH1CCt,audio_features,spotify:track:1Bxo0fa8So7pzDhnEH1CCt,0.812
125,0.385,https://api.spotify.com/v1/audio-analysis/7AhwFRl0uUVSWnMsfbQAOy,0.768,269875.0,0.462,7AhwFRl0uUVSWnMsfbQAOy,0.822,9.0,0.115,-10.552,1.0,0.0506,89.229,4.0,https://api.spotify.com/v1/tracks/7AhwFRl0uUVSWnMsfbQAOy,audio_features,spotify:track:7AhwFRl0uUVSWnMsfbQAOy,0.844
126,0.199,https://api.spotify.com/v1/audio-analysis/28AzPNK92xQnce016pB02e,0.559,261961.0,0.701,28AzPNK92xQnce016pB02e,0.149,9.0,0.438,-7.086,1.0,0.0267,112.894,4.0,https://api.spotify.com/v1/tracks/28AzPNK92xQnce016pB02e,audio_features,spotify:track:28AzPNK92xQnce016pB02e,0.833
127,0.00663,https://api.spotify.com/v1/audio-analysis/6F5x3QgA0TC6l0zsBfuzVG,0.731,273968.0,0.792,6F5x3QgA0TC6l0zsBfuzVG,0.00054,9.0,0.18,-6.537,0.0,0.0296,122.099,4.0,https://api.spotify.com/v1/tracks/6F5x3QgA0TC6l0zsBfuzVG,audio_features,spotify:track:6F5x3QgA0TC6l0zsBfuzVG,0.957
128,0.000993,https://api.spotify.com/v1/audio-analysis/0vOQQQP1YNW5Ae9kb94rzf,0.505,255588.0,0.683,0vOQQQP1YNW5Ae9kb94rzf,0.821,7.0,0.0772,-7.241,1.0,0.0244,98.514,4.0,https://api.spotify.com/v1/tracks/0vOQQQP1YNW5Ae9kb94rzf,audio_features,spotify:track:0vOQQQP1YNW5Ae9kb94rzf,0.652
129,0.11,https://api.spotify.com/v1/audio-analysis/07ong0BFwbAueSOTEdVSE3,0.347,204743.0,0.556,07ong0BFwbAueSOTEdVSE3,0.000233,7.0,0.328,-8.531,1.0,0.0337,126.334,4.0,https://api.spotify.com/v1/tracks/07ong0BFwbAueSOTEdVSE3,audio_features,spotify:track:07ong0BFwbAueSOTEdVSE3,0.512
130,0.000134,https://api.spotify.com/v1/audio-analysis/66uHZu6QUzm0F4wV723FBa,0.481,242594.0,0.862,66uHZu6QUzm0F4wV723FBa,0.000896,11.0,0.211,-5.805,0.0,0.0277,140.825,4.0,https://api.spotify.com/v1/tracks/66uHZu6QUzm0F4wV723FBa,audio_features,spotify:track:66uHZu6QUzm0F4wV723FBa,0.88
131,0.00756,https://api.spotify.com/v1/audio-analysis/3NgGMqo2wi8huwXWlJ9P5R,0.471,249463.0,0.424,3NgGMqo2wi8huwXWlJ9P5R,0.131,7.0,0.304,-8.926,1.0,0.026,72.272,4.0,https://api.spotify.com/v1/tracks/3NgGMqo2wi8huwXWlJ9P5R,audio_features,spotify:track:3NgGMqo2wi8huwXWlJ9P5R,0.195
132,0.167,https://api.spotify.com/v1/audio-analysis/7FY9NPJsWrI8mOvLhtAe0T,0.663,223101.0,0.642,7FY9NPJsWrI8mOvLhtAe0T,0.337,1.0,0.136,-8.422,1.0,0.0331,128.843,4.0,https://api.spotify.com/v1/tracks/7FY9NPJsWrI8mOvLhtAe0T,audio_features,spotify:track:7FY9NPJsWrI8mOvLhtAe0T,0.55
133,0.631,https://api.spotify.com/v1/audio-analysis/2UpByutmBNZ0Ja2vqZlUr8,0.629,292112.0,0.226,2UpByutmBNZ0Ja2vqZlUr8,0.58,4.0,0.113,-11.936,0.0,0.0337,103.423,4.0,https://api.spotify.com/v1/tracks/2UpByutmBNZ0Ja2vqZlUr8,audio_features,spotify:track:2UpByutmBNZ0Ja2vqZlUr8,0.334
134,0.536,https://api.spotify.com/v1/audio-analysis/43y62UughskH0LmTHLpd6J,0.297,82004.0,0.275,43y62UughskH0LmTHLpd6J,0.789,9.0,0.134,-13.84,0.0,0.0289,88.837,3.0,https://api.spotify.com/v1/tracks/43y62UughskH0LmTHLpd6J,audio_features,spotify:track:43y62UughskH0LmTHLpd6J,0.37
